PrimaryKey,species,density,speciescount,source,reckey,rh_hydrologicfunction,rh_hf_sum,rh_commentshf,rh_bioticintegrity,rh_bi_sum,rh_commentsbi,rh_soilsitestability,rh_sss_sum,rh_commentsss,rh_plantcommunitycomp,DBKey,ecositeID,latitude_nad83,longitude_nad83,state,elevation,county,percentcoveredbyecosite,AH_PerenForbGrassCover,AH_ShrubCover,BareSoilCover,SoilStability_All,modis_landcover
20193233110605B1,JUOS,2,19,LMF,NA,SM,1.4,NA,M,1.5555555555555556,NA,SM,1.3,NA,2,2019,028BY086NV,38.85182,-115.22993,NV,1927.5552,White Pine,100,3.96039604,22.77227723,48.51485149,2.77777778,Grasslands
20193233205417B2,JUOS,1,15,LMF,NA,NS,1,NA,SM,1.3333333333333333,NA,NS,1,NA,1,2019,028AY106NV,39.1249083,-114.4595117,NV,1724.8632,White Pine,100,23.76237624,28.71287129,32.67326733,4.33333333,Savannas
2019327100204B1,JUOS,2,25,LMF,NA,NS,1,NA,SM,1.2222222222222223,NA,NS,1,NA,1,2019,024XY030NV,41.7242983,-114.3221217,NV,1811.4264,Elko,100,42.57425743,10.89108911,22.77227723,5.77777778,Grasslands
2019327100204B2,JUOS,2,29,LMF,NA,NS,1,NA,M,1.3333333333333333,NA,NS,1,NA,1,2019,025XY021NV,41.7262967,-114.3190067,NV,1820.5704,Elko,100,50.4950495,3.96039604,16.83168317,5,Grasslands
2019327100402B1,JUOS,2,26,LMF,NA,M,1.8,NA,ME,2.3333333333333335,NA,SM,1.6,NA,2,2019,025XY014NV,40.652055,-115.8936067,NV,1743.4560000000001,Elko,100,29.7029703,6.93069307,18.81188119,5.22222222,Grasslands
2019327100402B2,JUOS,2,27,LMF,NA,SM,1.2,NA,M,1.6666666666666667,NA,SM,1.1,NA,1,2019,025XY019NV,40.65518,-115.8953267,NV,1758.6960000000001,Elko,100,28.71287129,8.91089109,9.9009901,5.88888889,Grasslands
2019327101204B1,JUOS,1,21,LMF,NA,NS,1.1,NA,NS,1,NA,NS,1.1,NA,1,2019,028BY011NV,40.2288567,-115.3875817,NV,1888.236,Elko,100,1.98019802,42.57425743,42.57425743,4.66666667,Grasslands
2019327103710B1,JUOS,1,25,LMF,NA,NS,1.6,NA,NS,1.3333333333333333,NA,NS,1.6,NA,1,2019,024XY030NV,41.5175933,-114.4812417,NV,1703.5272,Elko,100,22.77227723,44.55445545,21.78217822,3.77777778,Grasslands
2019327103710B2,JUOS,1,27,LMF,NA,SM,1.8,NA,SM,1.8888888888888888,NA,SM,1.9,NA,1,2019,024XY030NV,41.5198967,-114.474915,NV,1716.6336000000001,Elko,100,31.68316832,16.83168317,11.88118812,2.55555556,Grasslands
2019327104505B1,PIMO,1,25,LMF,NA,NS,1,NA,NS,1.1111111111111112,NA,NS,1,NA,1,2019,028BY011NV,40.3060883,-114.8557633,NV,1998.8784,Elko,100,31.68316832,47.52475248,23.76237624,5,Grasslands
2019327104505B1,JUOS,1,25,LMF,NA,NS,1,NA,NS,1.1111111111111112,NA,NS,1,NA,1,2019,028BY011NV,40.3060883,-114.8557633,NV,1998.8784,Elko,100,31.68316832,47.52475248,23.76237624,5,Grasslands
2019327104505B2,JUOS,1,20,LMF,NA,SM,1.1,NA,SM,1.1111111111111112,NA,SM,1.1,NA,1,2019,028BY011NV,40.3078067,-114.849975,NV,1968.0936000000002,Elko,100,9.9009901,60.39603960000001,15.84158416,4.66666667,Grasslands
2019327104518B1,PIMO,1,30,LMF,NA,SM,1.2,NA,SM,1.3333333333333333,NA,SM,1.1,NA,1,2019,028BY010NV,40.3496283,-114.881535,NV,1979.9808,Elko,100,29.7029703,25.74257426,31.68316832,4.77777778,Grasslands
2019327104518B1,JUOS,3,30,LMF,NA,SM,1.2,NA,SM,1.3333333333333333,NA,SM,1.1,NA,1,2019,028BY010NV,40.3496283,-114.881535,NV,1979.9808,Elko,100,29.7029703,25.74257426,31.68316832,4.77777778,Grasslands
2019327104518B2,JUOS,1,10,LMF,NA,SM,1.4,NA,M,1.6666666666666667,NA,SM,1.3,NA,1,2019,028BY010NV,40.3528783,-114.87551,NV,1963.5216,Elko,100,36.63366337,33.66336634,38.61386139,5.66666667,Grasslands
2019327107205B1,JUOS,2,15,LMF,NA,NS,1,NA,NS,1.1111111111111112,NA,NS,1,NA,1,2019,025XY019NV,41.0467933,-114.5040217,NV,1846.1736,Elko,100,22.77227723,36.63366337,12.87128713,4.66666667,Grasslands
2019327107205B2,JUOS,1,21,LMF,NA,NS,1.1,NA,NS,1.1111111111111112,NA,NS,1.1,NA,1,2019,025XY019NV,41.0490633,-114.4981783,NV,1833.6768000000002,Elko,100,10.89108911,48.51485149,22.77227723,4.88888889,Grasslands
2019327108701B1,JUOS,1,33,LMF,NA,NS,1,NA,M,1.3333333333333333,NA,NS,1,NA,1,2019,025XY019NV,40.2228817,-115.8642133,NV,1792.8336000000002,Elko,100,15.84158416,5.94059406,17.82178218,5.33333333,Grasslands
2019327108701B2,JUOS,1,30,LMF,NA,NS,1,NA,M,1.3333333333333333,NA,NS,1,NA,1,2019,025XY019NV,40.2256117,-115.8687817,NV,1824.8376,Elko,100,9.9009901,8.91089109,21.78217822,4.66666667,Grasslands
2019327109519B1,JUOS,2,23,LMF,NA,SM,1.3,NA,M,1.3333333333333333,NA,SM,1.3,NA,1,2019,028BY008NV,40.2074917,-114.49824,NV,2047.9512000000002,Elko,100,7.92079208,20.79207921,12.87128713,4,Grasslands
2019327109519B1,PIMO,2,23,LMF,NA,SM,1.3,NA,M,1.3333333333333333,NA,SM,1.3,NA,1,2019,028BY008NV,40.2074917,-114.49824,NV,2047.9512000000002,Elko,100,7.92079208,20.79207921,12.87128713,4,Grasslands
2019327109519B2,JUOS,2,26,LMF,NA,NS,1.1,NA,M,1.2222222222222223,NA,NS,1.1,NA,1,2019,028BY008NV,40.2108533,-114.5026283,NV,2032.1016000000002,Elko,100,8.91089109,31.68316832,14.85148515,3.88888889,Grasslands
2019327109519B2,PIMO,1,26,LMF,NA,NS,1.1,NA,M,1.2222222222222223,NA,NS,1.1,NA,1,2019,028BY008NV,40.2108533,-114.5026283,NV,2032.1016000000002,Elko,100,8.91089109,31.68316832,14.85148515,3.88888889,Grasslands
2019327202111B2,JUOS,1,35,LMF,NA,SM,1.3,NA,M,1.2222222222222223,NA,SM,1.3,NA,1,2019,028BY011NV,41.40477,-114.0431517,NV,1522.1712,Elko,100,9.9009901,33.66336634,12.87128713,3.22222222,Grasslands
2019329204908B1,PIMO,1,18,LMF,NA,NS,1,NA,SM,1.1111111111111112,NA,NS,1,NA,1,2019,029XY036NV,37.5501133,-117.577025,NV,1863.2424,Esmeralda,100,7.92079208,26.73267327,15.84158416,3.44444444,Closed Shrublands
20193515200918B1,JUMO,1,18,LMF,NA,ME,2.9,NA,ME,3.111111111111111,NA,ME,2.9,NA,2,2019,070DY158NM,32.4868333,-104.70008,NM,1325.5752,Eddy,100,20.79207921,0,35.64356436,5.55555556,Open Shrublands
20193515200918B2,JUMO,2,14,LMF,NA,SM,2.4,NA,SM,2.888888888888889,NA,SM,2.4,NA,2,2019,070DY158NM,32.48813,-104.70469,NM,1339.2912000000001,Eddy,100,23.76237624,0,27.72277228,5.11111111,Open Shrublands
2019353200611B1,JUOS,2,28,LMF,NA,ME,3,NA,ET,2.6666666666666665,NA,ME,2.7,NA,3,2019,035XG114NM,34.331995,-108.9475583,NM,2124.7608,Catron,100,5.94059406,0,43.56435644,3.22222222,Grasslands
2019353200611B2,JUOS,2,28,LMF,NA,ME,3.2,NA,ET,2.888888888888889,NA,ME,2.9,NA,3,2019,035XG114NM,34.3343167,-108.9417583,NM,2115.9216,Catron,100,6.93069307,0,45.54455446,2.88888889,Grasslands
20193539202611B1,JUOS,2,17,LMF,NA,,2.5,NA,,0.5555555555555556,NA,,3,NA,0,2019,XE,36.4999,-107.5172983,NM,2015.9472,Rio Arriba,100,1.98019802,7.92079208,44.55445545,2.88888889,Grasslands
20193539202611B1,PIED,2,17,LMF,NA,,2.5,NA,,0.5555555555555556,NA,,3,NA,0,2019,XE,36.4999,-107.5172983,NM,2015.9472,Rio Arriba,100,1.98019802,7.92079208,44.55445545,2.88888889,Grasslands
20193539202611B3,PIED,2,21,LMF,NA,,2.1,NA,,0.5555555555555556,NA,,2.5,NA,0,2019,XE,36.5054567,-107.51506,NM,2012.8992,Rio Arriba,82.66666666666667,3.61445783,0,24.09638554,4.85714286,Grasslands
20193539202611B3,JUOS,2,21,LMF,NA,,2.1,NA,,0.5555555555555556,NA,,2.5,NA,0,2019,XE,36.5054567,-107.51506,NM,2012.8992,Rio Arriba,82.66666666666667,3.61445783,0,24.09638554,4.85714286,Grasslands
20193543202209B2,JUOS,1,18,LMF,NA,M,2.7,NA,SM,2,NA,M,2.8,NA,1,2019,036XB006NM,35.8374017,-107.1486733,NM,2029.0536000000002,Sandoval,100,24.75247525,0,61.38613861,2.33333333,Grasslands
2019355200910B3,JUMO,2,20,LMF,NA,M,2.9,NA,M,3.111111111111111,NA,M,2.8,NA,2,2019,042XC025NM,32.5614233,-105.1538467,NM,1534.3632,Chaves,100,54.45544554,0,9.9009901,5.33333333,Open Shrublands
2019355201109B3,JUMO,5,21,LMF,NA,M,2.2,NA,ME,2.6666666666666665,NA,M,2.1,NA,1,2019,070DY151NM,32.54043,-105.32678,NM,1753.2096000000001,Chaves,100,37.62376238,2.97029703,0.99009901,6,Open Shrublands
2019356202120B1,JUOS,2,27,LMF,NA,M,2.1,NA,SM,1.1111111111111112,NA,M,2.2,NA,2,2019,035XG005NM,34.5884733,-107.7915417,NM,2375.3064,Cibola,100,8.91089109,7.92079208,9.9009901,4.22222222,Grasslands
2019356202120B1,PIED,2,27,LMF,NA,M,2.1,NA,SM,1.1111111111111112,NA,M,2.2,NA,2,2019,035XG005NM,34.5884733,-107.7915417,NM,2375.3064,Cibola,100,8.91089109,7.92079208,9.9009901,4.22222222,Grasslands
2019356202120B1,JUDE2,1,27,LMF,NA,M,2.1,NA,SM,1.1111111111111112,NA,M,2.2,NA,2,2019,035XG005NM,34.5884733,-107.7915417,NM,2375.3064,Cibola,100,8.91089109,7.92079208,9.9009901,4.22222222,Grasslands
2019356202120B2,PIED,2,22,LMF,NA,M,2.4,NA,M,1.2222222222222223,NA,M,2.5,NA,2,2019,035XG005NM,34.5904533,-107.7886817,NM,2406.396,Cibola,100,14.85148515,6.93069307,14.85148515,3.22222222,Grasslands
2019356202120B2,JUOS,2,22,LMF,NA,M,2.4,NA,M,1.2222222222222223,NA,M,2.5,NA,2,2019,035XG005NM,34.5904533,-107.7886817,NM,2406.396,Cibola,100,14.85148515,6.93069307,14.85148515,3.22222222,Grasslands
2019411200101B1,JUOC,2,30,LMF,NA,NS,1.1,NA,NS,1.4444444444444444,NA,NS,1,NA,1,2019,010XC033OR,44.7251233,-117.8913217,OR,1253.0328,Baker,100,45.54455446,14.85148515,14.85148515,6,Grasslands
20194113192220B1,JUOC,1,19,LMF,NA,SM,1.7,NA,SM,1.7777777777777777,NA,NS,1.5,NA,1,2019,023XY212OR,43.9024167,-120.1002067,OR,1279.2456,Crook,100,22.77227723,15.84158416,55.44554455,3.44444444,Grasslands
20194113192220B2,JUOC,2,27,LMF,NA,SM,1.8,NA,SM,2.2222222222222223,NA,SM,1.6,NA,1,2019,023XY301OR,43.906815,-120.1018167,OR,1287.78,Crook,100,26.73267327,13.86138614,31.68316832,4.22222222,Grasslands
20194113200918B2,JUOC,1,26,LMF,NA,SM,1.9,NA,M,2.6666666666666665,NA,SM,1.8,NA,1,2019,010XA027OR,44.0939983,-120.965245,OR,1036.3200000000002,Crook,100,21.78217822,4.95049505,46.53465347,2.44444444,Grasslands
20194113200918B3,JUOC,2,26,LMF,NA,SM,1.9,NA,SM,2.2222222222222223,NA,SM,1.9,NA,1,2019,010XA027OR,44.0966167,-120.966205,OR,1036.3200000000002,Crook,100,20.79207921,5.94059406,42.57425743,1.66666667,Grasslands
20194117200906B1,JUOC,2,30,LMF,NA,NS,1,NA,SM,1.3333333333333333,NA,NS,1,NA,1,2019,010XA027OR,44.10144,-121.0764583,OR,1026.8712,Deschutes,100,18.81188119,3.96039604,30.69306931,4.33333333,Grasslands
20194117200906B2,JUOC,2,32,LMF,NA,NS,1.3,NA,SM,1.5555555555555556,NA,NS,1.3,NA,1,2019,010XA027OR,44.1040217,-121.0700933,OR,1026.5664000000002,Deschutes,100,22.77227723,0,40.59405941,3.22222222,Grasslands
20194125232534B1,JUOC,1,30,LMF,NA,NS,1.6,NA,NS,1.3333333333333333,NA,NS,1.5,NA,1,2019,023XY216OR,43.52691,-119.70188,OR,1446.8856,Harney,64,42.57425743,28.71287129,25.74257426,5.66666667,Grasslands
20194125232534B3,JUOC,1,31,LMF,NA,NS,1.7,NA,SM,1.8888888888888888,NA,NS,1.5,NA,1,2019,023XY316OR,43.531865,-119.6983017,OR,1351.4832000000001,Harney,100,19.8019802,18.81188119,39.6039604,4,Grasslands
20194125232832B1,JUOC,1,28,LMF,NA,SM,1.8,NA,NS,1.4444444444444444,NA,SM,1.9,NA,1,2019,023XY216OR,43.536025,-119.3837117,OR,1363.3704,Harney,100,23.76237624,18.81188119,39.6039604,5.44444444,Grasslands
20194125232832B2,JUOC,1,31,LMF,NA,SM,2.2,NA,SM,1.7777777777777777,NA,SM,2.2,NA,2,2019,023XY216OR,43.537405,-119.3809167,OR,1354.836,Harney,100,15.84158416,21.78217822,28.71287129,3.77777778,Grasslands
20194125252436B1,JUOC,1,23,LMF,NA,SM,2,NA,SM,1.6666666666666667,NA,SM,2,NA,2,2019,023XY212OR,43.3630917,-119.7784033,OR,1541.3736000000001,Harney,100,25.74257426,21.78217822,42.57425743,3.77777778,Grasslands
20194125252436B2,JUOC,2,23,LMF,NA,SM,1.6,NA,SM,1.4444444444444444,NA,NS,1.5,NA,1,2019,023XY212OR,43.3655417,-119.7857117,OR,1538.0208,Harney,100,35.64356436,6.93069307,34.65346535,4.55555556,Grasslands
20194135200604B1,JUOC,1,35,LMF,NA,NS,1.1,NA,M,1.4444444444444444,NA,NS,1.1,NA,1,2019,021XY403OR,42.0418933,-121.0376183,OR,1478.28,Klamath,100,28.71287129,27.72277228,11.88118812,4.33333333,Grasslands
20194137231718B2,JUOC,1,24,LMF,NA,NS,1.3,NA,NS,1.1111111111111112,NA,NS,1.4,NA,1,2019,023XY516OR,43.581935,-120.7203767,OR,1484.376,Lake,100,39.6039604,20.79207921,30.69306931,3.44444444,Grasslands
20194137232233B1,JUOC,2,20,LMF,NA,SM,1.3,NA,SM,1.5555555555555556,NA,NS,1.2,NA,2,2019,023XY318OR,43.5286417,-120.0788367,OR,1535.8872000000001,Lake,100,9.9009901,3.96039604,12.87128713,4,Grasslands
20194137232233B2,JUOC,2,21,LMF,NA,NS,1.2,NA,NS,1.1111111111111112,NA,NS,1.2,NA,1,2019,023XY320OR,43.531085,-120.0848117,OR,1520.952,Lake,100,17.82178218,2.97029703,15.84158416,4,Grasslands
20194137241714B1,JUOC,2,29,LMF,NA,NS,1,NA,NS,1.1111111111111112,NA,NS,1,NA,1,2019,023XY511OR,43.4928733,-120.6468017,OR,1364.5896,Lake,100,36.63366337,0.99009901,35.64356436,1.55555556,Grasslands
20194137241714B2,JUOC,2,22,LMF,NA,NS,1.1,NA,NS,1.1111111111111112,NA,NS,1.1,NA,1,2019,023XY514OR,43.4943583,-120.6507167,OR,1356.3600000000001,Lake,100,28.71287129,0,25.74257426,2.88888889,Grasslands
20194137242023B1,JUOC,2,30,LMF,NA,NS,1.2,NA,NS,1.1111111111111112,NA,NS,1.2,NA,1,2019,023XY511OR,43.472335,-120.281135,OR,1436.2176000000002,Lake,100,24.75247525,21.78217822,38.61386139,3.55555556,Grasslands
20194137242023B2,JUOC,2,28,LMF,NA,NS,1.2,NA,NS,1.1111111111111112,NA,NS,1.2,NA,1,2019,023XY511OR,43.474155,-120.2830433,OR,1438.0464000000002,Lake,100,28.71287129,24.75247525,41.58415842,3.44444444,Grasslands
20194137291411B1,JUOC,2,16,LMF,NA,NS,1,NA,NS,1.1111111111111112,NA,NS,1,NA,1,2019,021XY204OR,43.07101,-121.0227033,OR,1424.94,Lake,100,15.84158416,41.58415842,0.99009901,4.22222222,Grasslands
20194137291411B2,JUOC,2,24,LMF,NA,NS,1.3,NA,SM,1.4444444444444444,NA,NS,1.3,NA,1,2019,021XY202OR,43.0728667,-121.0176383,OR,1417.3200000000002,Lake,100,12.87128713,28.71287129,29.7029703,2.55555556,Grasslands
20194137352219B2,JUOC,1,20,LMF,NA,NS,1.2,NA,NS,1,NA,NS,1.2,NA,1,2019,021XY216OR,42.5227683,-120.17704,OR,1927.8600000000001,Lake,100,27.72277228,5.94059406,5.94059406,5.66666667,Grasslands
20194137352219B3,JUOC,1,17,LMF,NA,NS,1.2,NA,NS,1,NA,NS,1.2,NA,1,2019,021XY216OR,42.5246567,-120.174355,OR,1918.4112,Lake,100,41.58415842,17.82178218,9.9009901,6,Grasslands
20194137382301B1,JUOC,1,17,LMF,NA,NS,1.3,NA,SM,1.3333333333333333,NA,NS,1.3,NA,1,2019,023XY216OR,42.303525,-119.9603433,OR,1792.8336000000002,Lake,100,31.68316832,29.7029703,13.86138614,3.55555556,Grasslands
20194137392630B1,JUOC,1,13,LMF,NA,NS,1.2,NA,NS,1,NA,NS,1.2,NA,1,2019,023XY218OR,42.15289,-119.7058933,OR,1847.3928,Lake,100,28.71287129,23.76237624,14.85148515,5.33333333,Grasslands
20194137402431B1,JUOC,1,26,LMF,NA,SM,1.2,NA,SM,1.4444444444444444,NA,NS,1.2,NA,1,2019,023XY220OR,42.0563567,-119.93488,OR,1545.0312000000001,Lake,100,40.59405941,2.97029703,10.89108911,3.33333333,Grasslands
2019415200203B1,JUMO,1,27,LMF,NA,M,1.9,NA,SM,1.3333333333333333,NA,M,1.8,NA,3,2019,035XC340AZ,36.6752217,-113.8294433,AZ,1457.5536,Mohave,100,10.89108911,29.7029703,1.98019802,2.33333333,Closed Shrublands
2019415200706B1,JUOS,1,10,LMF,NA,SM,1.3,NA,SM,1.2222222222222223,NA,NS,1.2,NA,2,2019,035XC319AZ,36.5074467,-112.9086883,AZ,1670.6088,Mohave,100,0.99009901,28.71287129,12.87128713,2.88888889,Grasslands
2019415200706B2,JUOS,1,11,LMF,NA,SM,1.4,NA,SM,1.2222222222222223,NA,NS,1.3,NA,2,2019,035XC313AZ,36.5100467,-112.9123083,AZ,1671.828,Mohave,100,31.68316832,13.86138614,37.62376238,3.66666667,Grasslands
2019415200811B2,JUMO,2,14,LMF,NA,SM,1.3,NA,SM,1.4444444444444444,NA,SM,1.3,NA,2,2019,035XC322AZ,36.9300433,-113.1066817,AZ,1633.1184,Mohave,100,0,2.97029703,10.89108911,5.11111111,Open Shrublands
2019415200811B2,PIED,2,14,LMF,NA,SM,1.3,NA,SM,1.4444444444444444,NA,SM,1.3,NA,2,2019,035XC322AZ,36.9300433,-113.1066817,AZ,1633.1184,Mohave,100,0,2.97029703,10.89108911,5.11111111,Open Shrublands
2019415200811B3,JUMO,2,10,LMF,NA,SM,1.3,NA,SM,1.4444444444444444,NA,SM,1.3,NA,2,2019,035XC322AZ,36.932225,-113.1013383,AZ,1642.5672000000002,Mohave,100,0,6.93069307,18.81188119,4.55555556,Open Shrublands
2019415200811B3,PIED,2,10,LMF,NA,SM,1.3,NA,SM,1.4444444444444444,NA,SM,1.3,NA,2,2019,035XC322AZ,36.932225,-113.1013383,AZ,1642.5672000000002,Mohave,100,0,6.93069307,18.81188119,4.55555556,Open Shrublands
2019415200814B1,JUOS,0,27,LMF,NA,NS,1,NA,NS,1,NA,NS,1,NA,1,2019,035XC307AZ,36.5870533,-113.1136083,AZ,1763.5728000000001,Mohave,100,53.46534653,5.94059406,1.98019802,3.66666667,Savannas
2019415200814B2,JUOS,2,25,LMF,NA,NS,1,NA,NS,1.1111111111111112,NA,NS,1,NA,1,2019,035XC307AZ,36.5888233,-113.10911,AZ,1743.7608,Mohave,100,25.74257426,6.93069307,5.94059406,3.66666667,Savannas
2019415201015B1,JUOS,2,25,LMF,NA,SM,1.1,NA,SM,1.1111111111111112,NA,NS,1,NA,2,2019,030XC355AZ,35.1468867,-113.927745,AZ,1619.4024000000002,Mohave,100,12.87128713,15.84158416,7.92079208,3,Savannas
2019415201015B1,PIMO,1,25,LMF,NA,SM,1.1,NA,SM,1.1111111111111112,NA,NS,1,NA,2,2019,030XC355AZ,35.1468867,-113.927745,AZ,1619.4024000000002,Mohave,100,12.87128713,15.84158416,7.92079208,3,Savannas
2019415201015B2,PIMO,1,21,LMF,NA,SM,1.1,NA,SM,1.1111111111111112,NA,NS,1.1,NA,2,2019,038XA104AZ,35.1494683,-113.930845,AZ,1548.384,Mohave,100,3.96039604,39.6039604,2.97029703,3.11111111,Savannas
2019415201015B2,JUOS,1,21,LMF,NA,SM,1.1,NA,SM,1.1111111111111112,NA,NS,1.1,NA,2,2019,038XA104AZ,35.1494683,-113.930845,AZ,1548.384,Mohave,100,3.96039604,39.6039604,2.97029703,3.11111111,Savannas
2019417201115B2,JUMO,1,13,LMF,NA,NS,1.1,NA,SM,1.3333333333333333,NA,NS,1.1,NA,1,2019,035XA119AZ,34.748865,-110.3033167,AZ,1715.7192,Navajo,100,38.61386139,0.99009901,23.76237624,1.77777778,Open Shrublands
201945200108B1,JUMO,2,15,LMF,NA,NS,1.1,NA,SM,1.5555555555555556,NA,NS,1.1,NA,2,2019,035XC319AZ,36.918925,-112.234855,AZ,1750.1616000000001,Coconino,100,2.97029703,6.93069307,19.8019802,4.55555556,Open Shrublands
201945200108B1,PIED,2,15,LMF,NA,NS,1.1,NA,SM,1.5555555555555556,NA,NS,1.1,NA,2,2019,035XC319AZ,36.918925,-112.234855,AZ,1750.1616000000001,Coconino,100,2.97029703,6.93069307,19.8019802,4.55555556,Open Shrublands
201945200108B2,PIED,2,18,LMF,NA,SM,1.5,NA,SM,1.5555555555555556,NA,SM,1.4,NA,3,2019,035XC319AZ,36.9213667,-112.2397617,AZ,1720.9008000000001,Coconino,100,0,16.83168317,10.89108911,3.55555556,Open Shrublands
201945200108B2,JUMO,2,18,LMF,NA,SM,1.5,NA,SM,1.5555555555555556,NA,SM,1.4,NA,3,2019,035XC319AZ,36.9213667,-112.2397617,AZ,1720.9008000000001,Coconino,100,0,16.83168317,10.89108911,3.55555556,Open Shrublands
2019491202803B1,JUOS,2,31,LMF,NA,NS,1,NA,SM,1.3333333333333333,NA,NS,1,NA,1,2019,028AY232UT,38.1854983,-113.70144,UT,1945.2336,Beaver,100,NA,NA,NA,NA,NA
2019491202803B2,JUOS,2,40,LMF,NA,SM,1.5,NA,SM,1.4444444444444444,NA,SM,1.3,NA,3,2019,028AY232UT,38.187785,-113.7080283,UT,1946.4528,Beaver,100,NA,NA,NA,NA,NA
2019491202803B2,PIMO,1,40,LMF,NA,SM,1.5,NA,SM,1.4444444444444444,NA,SM,1.3,NA,3,2019,028AY232UT,38.187785,-113.7080283,UT,1946.4528,Beaver,100,NA,NA,NA,NA,NA
2019491202910B1,PIMO,2,53,LMF,NA,M,2,NA,SM,1.4444444444444444,NA,M,1.8,NA,2,2019,028AY310UT,38.36118,-112.73036,UT,1843.7352,Beaver,100,NA,NA,NA,NA,NA
2019491202910B1,JUOS,2,53,LMF,NA,M,2,NA,SM,1.4444444444444444,NA,M,1.8,NA,2,2019,028AY310UT,38.36118,-112.73036,UT,1843.7352,Beaver,100,NA,NA,NA,NA,NA
2019491202910B2,PIMO,2,43,LMF,NA,NS,1,NA,NS,1.2222222222222223,NA,NS,1,NA,1,2019,028AY310UT,38.36249,-112.7267,UT,1869.3384,Beaver,100,NA,NA,NA,NA,NA
2019491202910B2,JUOS,2,43,LMF,NA,NS,1,NA,NS,1.2222222222222223,NA,NS,1,NA,1,2019,028AY310UT,38.36249,-112.7267,UT,1869.3384,Beaver,100,NA,NA,NA,NA,NA
20194915200214B1,JUOS,2,11,LMF,NA,NS,1,NA,SM,1.3333333333333333,NA,NS,1,NA,1,2019,034BY118UT,39.07455,-110.8366217,UT,1741.3224,Emery,89.66666666666667,NA,NA,NA,NA,NA
20194915200214B1,PIED,2,11,LMF,NA,NS,1,NA,SM,1.3333333333333333,NA,NS,1,NA,1,2019,034BY118UT,39.07455,-110.8366217,UT,1741.3224,Emery,89.66666666666667,NA,NA,NA,NA,NA
20194915200214B2,JUOS,2,15,LMF,NA,SM,1.1,NA,SM,1.1111111111111112,NA,SM,1.1,NA,1,2019,034BY118UT,39.07725,-110.8406267,UT,1724.5584000000001,Emery,100,NA,NA,NA,NA,NA
20194915200214B2,PIED,2,15,LMF,NA,SM,1.1,NA,SM,1.1111111111111112,NA,SM,1.1,NA,1,2019,034BY118UT,39.07725,-110.8406267,UT,1724.5584000000001,Emery,100,NA,NA,NA,NA,NA
20194915203320B1,JUOS,2,34,LMF,NA,NS,1,NA,SM,1.2222222222222223,NA,NS,1,NA,1,2019,034XY009UT,39.45504,-110.2393783,UT,2034.5400000000002,Emery,96.33333333333333,NA,NA,NA,NA,NA
20194919202510B1,JUOS,2,47,LMF,NA,NS,1,NA,SM,1.5555555555555556,NA,NS,1,NA,1,2019,034XY209UT,38.9951633,-109.19229,UT,1371.6000000000001,Grand,100,NA,NA,NA,NA,NA
20194919202510B2,JUOS,2,35,LMF,NA,SM,1.2,NA,SM,1.2222222222222223,NA,SM,1.1,NA,2,2019,034XY209UT,38.9974117,-109.1870933,UT,1413.6624000000002,Grand,100,NA,NA,NA,NA,NA
20194919203702B1,PIED,2,13,LMF,NA,NS,1,NA,NS,1.1111111111111112,NA,NS,1,NA,1,2019,035XY236UT,38.58083,-109.8985583,UT,1750.4664,Grand,100,NA,NA,NA,NA,NA
20194919203702B1,JUOS,2,13,LMF,NA,NS,1,NA,NS,1.1111111111111112,NA,NS,1,NA,1,2019,035XY236UT,38.58083,-109.8985583,UT,1750.4664,Grand,100,NA,NA,NA,NA,NA
20194919203702B2,JUOS,2,17,LMF,NA,NS,1,NA,NS,1.1111111111111112,NA,NS,1,NA,1,2019,035XY236UT,38.5832233,-109.895805,UT,1759.9152000000001,Grand,100,NA,NA,NA,NA,NA
201949201306B1,JUMO,1,26,LMF,NA,NS,1,NA,NS,1.2222222222222223,NA,NS,1,NA,1,2019,041XC323AZ,32.7674933,-109.28359,AZ,1432.5600000000002,Graham,100,26.73267327,1.98019802,3.96039604,1.66666667,Open Shrublands
201949201306B2,JUMO,1,25,LMF,NA,SM,1.4,NA,NS,1.2222222222222223,NA,NS,1.4,NA,2,2019,041XC323AZ,32.7689483,-109.2797133,AZ,1362.7608,Graham,100,12.87128713,3.96039604,5.94059406,1,Open Shrublands
20194921100620B3,JUOS,1,39,LMF,NA,SM,1.2,NA,SM,1.6666666666666667,NA,NS,1.1,NA,1,2019,028AY320UT,38.1017668,-112.6307101,UT,NA,Iron,100,NA,NA,NA,NA,NA
20194921204011B2,JUOS,1,21,LMF,NA,NS,1.1,NA,M,1.5555555555555556,NA,NS,1,NA,2,2019,028AF214UT,38.04716,-113.1319917,UT,1735.836,Iron,100,NA,NA,NA,NA,NA
20194925200410B1,JUOS,2,30,LMF,NA,NS,1,NA,NS,1,NA,NS,1,NA,1,2019,035XY307UT,37.1388067,-112.4153767,UT,1747.7232000000001,Kane,100,NA,NA,NA,NA,NA
20194925200410B2,JUOS,2,47,LMF,NA,NS,1.2,NA,NS,1,NA,NS,1.2,NA,1,2019,035XY307UT,37.141925,-112.4178333,UT,1741.6272000000001,Kane,100,NA,NA,NA,NA,NA
